mid,municipality_name,sid,settlement_name,total_population,bosniaks,croats,serbs,others,geometry_key,svg_source,has_svg,is_urban_center,is_municipality_capital
1251305,Novi Grad,908606734,Rudice,452,,1,,12,1251305:rudice,,false,false,false
1251305,Novi Grad,911408612,Vitasavci,385,,1,,9,1251305:vitasavci,,false,false,false
1251305,Novi Grad,913319135,Sokolište,611,,0,,10,1251305:sokoliste,,false,false,false
1251305,Novi Grad,914326055,Petkovac,227,,0,,9,1251305:petkovac,,false,false,false
1251305,Novi Grad,916391271,Svodna,1270,,5,,32,1251305:svodna,,false,false,false
1251305,Novi Grad,918117190,Mala Novska Rujiška,573,,0,,2,1251305:mala novska rujiska,,false,false,false
1251305,Novi Grad,919844991,Kršlje,632,,0,,5,1251305:krslje,,false,false,false
1251305,Novi Grad,920381573,Devetaci,139,,0,,6,1251305:devetaci,,false,false,false
1251305,Novi Grad,920850134,Jošava,121,,0,,1,1251305:josava,,false,false,false
1251305,Novi Grad,927123836,Čađavica Srednja,262,,0,,5,1251305:cađavica srednja,,false,false,false
1251305,Novi Grad,927270428,Gornji Agići,540,,0,,4,1251305:gornji agici,,false,false,false
1251305,Novi Grad,927578707,Suhača,1087,,0,,2,1251305:suhaca,,false,false,false
1251305,Novi Grad,930409947,Rakovac,42,,0,,1,1251305:rakovac,,false,false,false
1251305,Novi Grad,932982299,Ćele,166,,0,,0,1251305:cele,,false,false,false
1251305,Novi Grad,936334284,Kuljani,110,,1,,0,1251305:kuljani,,false,false,false
1251305,Novi Grad,937254033,Mala Krupska Rujiška,431,,0,,1,1251305:mala krupska rujiska,,false,false,false
1251305,Novi Grad,940238894,Mala Žuljevica,97,,0,,0,1251305:mala zuljevica,,false,false,false
1251305,Novi Grad,940296286,Prusci,356,,1,,3,1251305:prusci,,false,false,false
1251305,Novi Grad,945447630,Rašće,298,,0,,2,1251305:rasce,,false,false,false
1251305,Novi Grad,950825187,Blagaj Rijeka,980,,2,,45,1251305:blagaj rijeka,,false,false,false
1251305,Novi Grad,954382773,Trgovište,377,,4,,14,1251305:trgoviste,,false,false,false
1251305,Novi Grad,956338427,Velika Rujiška,173,,0,,3,1251305:velika rujiska,,false,false,false
1251305,Novi Grad,957436368,Dobrljin,1141,,7,,24,1251305:dobrljin,,false,false,false
1251305,Novi Grad,959250393,Velika Žuljevica,410,,2,,13,1251305:velika zuljevica,,false,false,false
1251305,Novi Grad,959782437,Vedovica,57,,0,,0,1251305:vedovica,,false,false,false
1251305,Novi Grad,959862558,Maslovare,500,,0,,3,1251305:maslovare,,false,false,false
1251305,Novi Grad,960997325,Matavazi,563,,0,,8,1251305:matavazi,,false,false,false
1251305,Novi Grad,961730699,Blagaj Japra,1279,,0,,1,1251305:blagaj japra,,false,false,false
1251305,Novi Grad,963443724,Mazić,132,,0,,1,1251305:mazic,,false,false,false
1251305,Novi Grad,964604696,Crna Rijeka,465,,0,,9,1251305:crna rijeka,,false,false,false
1251305,Novi Grad,967814478,Blatna,443,,2,,20,1251305:blatna,,false,false,false
1251305,Novi Grad,971294854,Cerovica,261,,2,,0,1251305:cerovica,,false,false,false
1251305,Novi Grad,972184662,Gornje Vodičevo,368,,0,,14,1251305:gornje vodicevo,,false,false,false
1251305,Novi Grad,975657385,Gornji Rakani,254,,0,,0,1251305:gornji rakani,,false,false,false
1251305,Novi Grad,976066863,Donje Vodičevo,801,,8,,18,1251305:donje vodicevo,,false,false,false
1251305,Novi Grad,976110237,Poljavnice,1137,,2,,32,1251305:poljavnice,,false,false,false
1251305,Novi Grad,976851196,Ravnice,639,,2,,6,1251305:ravnice,,false,false,false
1251305,Novi Grad,977215284,Ahmetovci,293,,0,,6,1251305:ahmetovci,,false,false,false
1251305,Novi Grad,977570164,Donji Rakani,315,,1,,1,1251305:donji rakani,,false,false,false
1251305,Novi Grad,979404619,Johovica,187,,1,,7,1251305:johovica,,false,false,false
1251305,Novi Grad,982501342,Novi Grad,13588,,187,,1449,1251305:novi grad,,false,true,true
1251305,Novi Grad,987858863,Grabašnica,58,,0,,0,1251305:grabasnica,,false,false,false
1251631,Centar Sarajevo,926472186,Nahorevo,697,,2,,3,1251631:nahorevo,,false,false,false
1251631,Centar Sarajevo,929347095,Poljine,161,,3,,7,1251631:poljine,,false,false,false
1251631,Centar Sarajevo,932813064,Sarajevo Dio - Centar Sajarevo,76771,,5415,,17304,1251631:sarajevo dio - centar sajarevo,,false,true,true
1251631,Centar Sarajevo,963672181,Vića,5,,0,,0,1251631:vica,,false,false,false
1251631,Centar Sarajevo,966905980,Mrkovići,232,,0,,3,1251631:mrkovici,,false,false,false
1251631,Centar Sarajevo,981669379,Radava,1420,,8,,149,1251631:radava,,false,false,false
1252174,Ljubinje,901694732,Bančići,113,,0,,0,1252174:bancici,,false,false,false
1252174,Ljubinje,904055470,Žrvanj,99,,0,,0,1252174:zrvanj,,false,false,false
1252174,Ljubinje,911090440,Rankovci,33,,0,,0,1252174:rankovci,,false,false,false
1252174,Ljubinje,911387963,Žabica,45,,0,,0,1252174:zabica,,false,false,false
1252174,Ljubinje,911761635,Mišljen,65,,36,,1,1252174:misljen,,false,false,false
1252174,Ljubinje,912773757,Pustipusi,64,,0,,0,1252174:pustipusi,,false,false,false
1252174,Ljubinje,915360408,Ljubinje,2265,,3,,45,1252174:ljubinje,,false,false,true
1252174,Ljubinje,927103458,Grablje,81,,0,,5,1252174:grablje,,false,false,false
1252174,Ljubinje,942116004,Vlahovići,169,,0,,0,1252174:vlahovici,,false,false,false
1252174,Ljubinje,943991641,Gleđevci,74,,0,,0,1252174:gleđevci,,false,false,false
1252174,Ljubinje,946053511,Ivica,99,,0,,0,1252174:ivica,,false,false,false
1252174,Ljubinje,946139383,Obzir,48,,0,,0,1252174:obzir,,false,false,false
1252174,Ljubinje,955500698,Pocrnje,37,,0,,0,1252174:pocrnje,,false,false,false
1252174,Ljubinje,959160527,Gradac,65,,0,,0,1252174:gradac,,false,false,false
1252174,Ljubinje,959925355,Vođeni,153,,0,,0,1252174:vođeni,,false,false,false
1252174,Ljubinje,969418088,Kruševica,233,,0,,2,1252174:krusevica,,false,false,false
1252174,Ljubinje,976507248,Krtinje,51,,0,,0,1252174:krtinje,,false,false,false
1252174,Ljubinje,976593535,Dubočica,160,,0,,0,1252174:dubocica,,false,false,false
1252174,Ljubinje,981763936,Ubosko,142,,0,,0,1252174:ubosko,,false,false,false
1252174,Ljubinje,982045169,Kapavica,42,,0,,0,1252174:kapavica,,false,false,false
1252174,Ljubinje,984090753,Krajpolje,134,,0,,0,1252174:krajpolje,,false,false,false
1252399,Trnovo (RS),906055748,Bašci,0,,0,,0,1252399:basci,,false,false,false
1252399,Trnovo (RS),906090853,Jablanica,435,,0,,5,1252399:jablanica,,false,false,false
1252399,Trnovo (RS),906773320,Donja Presjenica,14,,0,,1,1252399:donja presjenica,,false,false,false
1252399,Trnovo (RS),916773185,Divčići,0,,0,,0,1252399:divcici,,false,false,false
1252399,Trnovo (RS),917375566,Klanac,174,,0,,0,1252399:klanac,,false,false,false
1252399,Trnovo (RS),917924150,Bogatići,77,,0,,0,1252399:bogatici,,false,false,false
1252399,Trnovo (RS),918301631,Turovi,309,,0,,1,1252399:turovi,,false,false,false
1252399,Trnovo (RS),923814500,Grab,1,,0,,0,1252399:grab,,false,false,false
1252399,Trnovo (RS),924086450,Godinja,0,,0,,0,1252399:godinja,,false,false,false
1252399,Trnovo (RS),924374807,Kozija Luka,0,,0,,0,1252399:kozija luka,,false,false,false
1252399,Trnovo (RS),925177355,Bistročaj,0,,0,,0,1252399:bistrocaj,,false,false,false
1252399,Trnovo (RS),933776178,Slavljevići,0,,0,,0,1252399:slavljevici,,false,false,false
1252399,Trnovo (RS),936920228,Kijevo,452,,1,,3,1252399:kijevo,,false,false,false
1252399,Trnovo (RS),937061237,Ilovice,0,,0,,0,1252399:ilovice,,false,false,false
1252399,Trnovo (RS),939692557,Rajski Do,12,,0,,0,1252399:rajski do,,false,false,false
1252399,Trnovo (RS),951958910,Podivič,0,,0,,0,1252399:podivic,,false,false,false
1252399,Trnovo (RS),956125809,Ulobići,0,,0,,0,1252399:ulobici,,false,false,false
1252399,Trnovo (RS),962412519,Gračanica,9,,0,,0,1252399:gracanica,,false,false,false
1252399,Trnovo (RS),969170745,Vrbovnik,0,,0,,0,1252399:vrbovnik,,false,false,false
1252399,Trnovo (RS),973337325,Govedovići,0,,0,,0,1252399:govedovici,,false,false,false
1252399,Trnovo (RS),975929997,Milje,6,,0,,0,1252399:milje,,false,false,false
1252399,Trnovo (RS),978307012,Boljanovići,0,,0,,0,1252399:boljanovici,,false,false,false
1252399,Trnovo (RS),980161200,Trnovo,1985,,13,,64,1252399:trnovo,,false,false,true
1252399,Trnovo (RS),987744351,Zabojska,36,,0,,0,1252399:zabojska,,false,false,false
1252399,Trnovo (RS),988276931,Tošići,391,,1,,5,1252399:tosici,,false,false,false
1255549,Novo Goražde,900990174,Zorlaci,41,,0,,5,1255549:zorlaci,,false,false,false
1255549,Novo Goražde,901429391,Novakovići,105,,0,,1,1255549:novakovici,,false,false,false
1255549,Novo Goražde,906602404,Ljeskovik,20,,0,,0,1255549:ljeskovik,,false,false,false
1255549,Novo Goražde,906931265,Blagojevići,13,,0,,1,1255549:blagojevici,,false,false,false
1255549,Novo Goražde,907638606,Sopotnica,268,,1,,10,1255549:sopotnica,,false,false,false
1255549,Novo Goražde,909906140,Radijevići,41,,0,,0,1255549:radijevici,,false,false,false
1255549,Novo Goražde,911692236,Pribjenovići,34,,0,,0,1255549:pribjenovici,,false,false,false
1255549,Novo Goražde,911940194,Podkozara Gornja,136,,0,,0,1255549:podkozara gornja,,false,false,false
1255549,Novo Goražde,912630764,Prolaz,20,,0,,2,1255549:prolaz,,false,false,false
1255549,Novo Goražde,914315066,Krašići,91,,0,,2,1255549:krasici,,false,false,false
1255549,Novo Goražde,916060327,Rusanj,36,,0,,0,1255549:rusanj,,false,false,false
1255549,Novo Goražde,916204170,Jabuka,20,,0,,4,1255549:jabuka,,false,false,false
1255549,Novo Goražde,916614623,Radmilovići,42,,0,,0,1255549:radmilovici,,false,false,false
1255549,Novo Goražde,917424943,Podkozara Donja,256,,0,,2,1255549:podkozara donja,,false,false,false
1255549,Novo Goražde,925604700,Bošanje,25,,0,,2,1255549:bosanje,,false,false,false
1255549,Novo Goražde,927015532,Surovi,13,,0,,0,1255549:surovi,,false,false,false
1255549,Novo Goražde,929540913,Žitovo,15,,0,,0,1255549:zitovo,,false,false,false
1255549,Novo Goražde,930492625,Bašabulići,70,,0,,0,1255549:basabulici,,false,false,false
1255549,Novo Goražde,933404965,Nevorići,107,,0,,0,1255549:nevorici,,false,false,false
1255549,Novo Goražde,934511187,Zemegresi,41,,0,,0,1255549:zemegresi,,false,false,false
1255549,Novo Goražde,934684801,Podmeljine,30,,0,,0,1255549:podmeljine,,false,false,false
1255549,Novo Goražde,935741847,Podhomara,56,,0,,0,1255549:podhomara,,false,false,false
1255549,Novo Goražde,937470731,Uhotići,5,,0,,0,1255549:uhotici,,false,false,false
1255549,Novo Goražde,938486944,Živojevići,34,,0,,0,1255549:zivojevici,,false,false,false
1255549,Novo Goražde,939490287,Šućurići,0,,0,,0,1255549:sucurici,,false,false,false
1255549,Novo Goražde,939733336,Kostenik,58,,0,,2,1255549:kostenik,,false,false,false
1255549,Novo Goražde,940155072,Žigovi,29,,0,,0,1255549:zigovi,,false,false,false
1255549,Novo Goražde,940448968,Karauzovići,32,,0,,0,1255549:karauzovici,,false,false,false
1255549,Novo Goražde,940579183,Donje Selo,18,,0,,0,1255549:donje selo,,false,false,false
1255549,Novo Goražde,943180715,Kopači,230,,0,,2,1255549:kopaci,,false,false,false
1255549,Novo Goražde,943669501,Odžak,71,,0,,0,1255549:odzak,,false,false,false
1255549,Novo Goražde,944153337,Milanovići,0,,0,,0,1255549:milanovici,,false,false,false
1255549,Novo Goražde,944443808,Dragovići,55,,0,,0,1255549:dragovici,,false,false,false
1255549,Novo Goražde,944804676,Zakalje,64,,0,,0,1255549:zakalje,,false,false,false
1255549,Novo Goražde,946670113,Hladila,93,,0,,3,1255549:hladila,,false,false,false
1255549,Novo Goražde,947116730,Gradac,145,,0,,0,1255549:gradac,,false,false,false
1255549,Novo Goražde,950870679,Gojčevići,48,,0,,0,1255549:gojcevici,,false,false,false
1255549,Novo Goražde,952864812,Pršeši,26,,0,,0,1255549:prsesi,,false,false,false
1255549,Novo Goražde,953536197,Zidine,276,,0,,5,1255549:zidine,,false,false,false
1255549,Novo Goražde,955823312,Karovići,114,,0,,2,1255549:karovici,,false,false,false
1255549,Novo Goražde,960596119,Borova,31,,0,,0,1255549:borova,,false,false,false
1255549,Novo Goražde,961624825,Hajradinovići,13,,0,,0,1255549:hajradinovici,,false,false,false
1255549,Novo Goražde,965649624,Radići,0,,0,,0,1255549:radici,,false,false,false
1255549,Novo Goražde,965963723,Seoca,28,,0,,0,1255549:seoca,,false,false,false
1255549,Novo Goražde,969002886,Borak Brdo,22,,0,,1,1255549:borak brdo,,false,false,false
1255549,Novo Goražde,969217965,Hrid,24,,0,,0,1255549:hrid,,false,false,false
1255549,Novo Goražde,969521059,Vlahovići,76,,0,,1,1255549:vlahovici,,false,false,false
1255549,Novo Goražde,972065780,Bogdanići,65,,0,,0,1255549:bogdanici,,false,false,false
1255549,Novo Goražde,972800162,Šovšići,14,,0,,0,1255549:sovsici,,false,false,false
1255549,Novo Goražde,973895710,Dragolji,0,,0,,0,1255549:dragolji,,false,false,false
1255549,Novo Goražde,976279633,Bučje,90,,0,,0,1255549:bucje,,false,false,false
1255549,Novo Goražde,976618399,Žuželo,114,,0,,5,1255549:zuzelo,,false,false,false
1255549,Novo Goražde,977245027,Kanlići,20,,0,,0,1255549:kanlici,,false,false,false
1255549,Novo Goražde,977721260,Zapljevac,128,,1,,1,1255549:zapljevac,,false,false,false
1255549,Novo Goražde,978776373,Hubjeri,80,,0,,0,1255549:hubjeri,,false,false,false
1255549,Novo Goražde,979142920,Mašići,294,,0,,7,1255549:masici,,false,false,false
1255549,Novo Goražde,979649630,Ustiprača,498,,2,,11,1255549:ustipraca,,false,false,true
1255549,Novo Goražde,981365320,Džuha,21,,0,,0,1255549:dzuha,,false,false,false
1255549,Novo Goražde,984691670,Slatina,390,,0,,8,1255549:slatina,,false,false,false
1255549,Novo Goražde,986827273,Trebeševo,29,,0,,0,1255549:trebesevo,,false,false,false
1255549,Novo Goražde,987136843,Hrušanj,0,,0,,0,1255549:hrusanj,,false,false,false
1259038,Donji Vakuf,900819780,Ljuša,0,,0,,0,1259038:ljusa,,false,false,false
1259038,Donji Vakuf,901675465,Doganovci,284,,0,,2,1259038:doganovci,,false,false,false
1259038,Donji Vakuf,901970741,Torlakovac,766,,0,,10,1259038:torlakovac,,false,false,false
1259038,Donji Vakuf,903625192,Potkraj,108,,82,,2,1259038:potkraj,,false,false,false
1259038,Donji Vakuf,904727626,Orahovljani,129,,0,,3,1259038:orahovljani,,false,false,false
1259038,Donji Vakuf,905373207,Gredina,147,,0,,0,1259038:gredina,,false,false,false
1259038,Donji Vakuf,906294329,Ćehajići,321,,31,,15,1259038:cehajici,,false,false,false
1259038,Donji Vakuf,906781592,Krivače,92,,1,,1,1259038:krivace,,false,false,false
1259038,Donji Vakuf,908645873,Šatare,191,,0,,1,1259038:satare,,false,false,false
1259038,Donji Vakuf,909274097,Staro Selo,629,,0,,2,1259038:staro selo,,false,false,false
1259038,Donji Vakuf,909535816,Novo Selo,117,,0,,0,1259038:novo selo,,false,false,false
1259038,Donji Vakuf,909675832,Galešići,348,,0,,6,1259038:galesici,,false,false,false
1259038,Donji Vakuf,909749554,Vrljaj,5,,0,,0,1259038:vrljaj,,false,false,false
1259038,Donji Vakuf,910555789,Ćemalovići,59,,0,,0,1259038:cemalovici,,false,false,false
1259038,Donji Vakuf,910582765,Slatina,74,,0,,1,1259038:slatina,,false,false,false
1259038,Donji Vakuf,912039734,Dolovi,108,,0,,0,1259038:dolovi,,false,false,false
1259038,Donji Vakuf,912327540,Prisika,78,,0,,0,1259038:prisika,,false,false,false
1259038,Donji Vakuf,915004848,Dobro Brdo,268,,0,,0,1259038:dobro brdo,,false,false,false
1259038,Donji Vakuf,916527670,Fakići,186,,174,,0,1259038:fakici,,false,false,false
1259038,Donji Vakuf,918730266,Guvna,289,,81,,4,1259038:guvna,,false,false,false
1259038,Donji Vakuf,919689969,Korenići,256,,0,,2,1259038:korenici,,false,false,false
1259038,Donji Vakuf,920783297,Prusac,1756,,6,,16,1259038:prusac,,false,false,false
1259038,Donji Vakuf,922275976,Brda,137,,0,,0,1259038:brda,,false,false,false
1259038,Donji Vakuf,922543349,Daljan,160,,2,,3,1259038:daljan,,false,false,false
1259038,Donji Vakuf,926044471,Komar,483,,0,,2,1259038:komar,,false,false,false
1259038,Donji Vakuf,928310454,Brezičani,297,,1,,0,1259038:brezicani,,false,false,false
1259038,Donji Vakuf,928499760,Sultanovići,178,,9,,6,1259038:sultanovici,,false,false,false
1259038,Donji Vakuf,929433370,Urija,459,,13,,5,1259038:urija,,false,false,false
1259038,Donji Vakuf,929917355,Vlađevići,88,,0,,0,1259038:vlađevici,,false,false,false
1259038,Donji Vakuf,930244346,Grič,97,,0,,6,1259038:gric,,false,false,false
1259038,Donji Vakuf,930852516,Donji Vakuf,8771,,191,,637,1259038:donji vakuf,,false,true,true
1259038,Donji Vakuf,932476597,Sandžak,233,,0,,0,1259038:sandzak,,false,false,false
1259038,Donji Vakuf,935808044,Fonjge,93,,0,,0,1259038:fonjge,,false,false,false
1259038,Donji Vakuf,935946145,Suhodol,282,,0,,6,1259038:suhodol,,false,false,false
1259038,Donji Vakuf,936022202,Keže,100,,0,,0,1259038:keze,,false,false,false
1259038,Donji Vakuf,936519423,Kutanja,433,,1,,7,1259038:kutanja,,false,false,false
1259038,Donji Vakuf,937003361,Đulovići,84,,0,,0,1259038:đulovici,,false,false,false
1259038,Donji Vakuf,938187151,Vrbas,219,,0,,1,1259038:vrbas,,false,false,false
1259038,Donji Vakuf,939945037,Jemanlići,337,,61,,9,1259038:jemanlici,,false,false,false
1259038,Donji Vakuf,940477455,Makitani,167,,0,,0,1259038:makitani,,false,false,false
1259038,Donji Vakuf,943658602,Šahmani,209,,0,,0,1259038:sahmani,,false,false,false
1259038,Donji Vakuf,946120473,Grabantići,183,,0,,0,1259038:grabantici,,false,false,false
1259038,Donji Vakuf,952782536,Ponjavići,285,,0,,6,1259038:ponjavici,,false,false,false
1259038,Donji Vakuf,953374428,Ruska Pilana,175,,0,,1,1259038:ruska pilana,,false,false,false
1259038,Donji Vakuf,954050650,Blagaj,289,,0,,0,1259038:blagaj,,false,false,false
1259038,Donji Vakuf,954610344,Šeherdžik,344,,0,,3,1259038:seherdzik,,false,false,false
1259038,Donji Vakuf,955217727,Košćani,84,,0,,1,1259038:koscani,,false,false,false
1259038,Donji Vakuf,956142064,Rudina,202,,0,,3,1259038:rudina,,false,false,false
1259038,Donji Vakuf,959587589,Kovačevići,61,,0,,0,1259038:kovacevici,,false,false,false
1259038,Donji Vakuf,964239004,Donji Rasavci,339,,2,,4,1259038:donji rasavci,,false,false,false
1259038,Donji Vakuf,964448303,Barice,49,,0,,0,1259038:barice,,false,false,false
1259038,Donji Vakuf,965406863,Rastičevo,273,,0,,8,1259038:rasticevo,,false,false,false
1259038,Donji Vakuf,967756790,Babin Potok,307,,1,,8,1259038:babin potok,,false,false,false
1259038,Donji Vakuf,968485400,Rasavci,63,,0,,2,1259038:rasavci,,false,false,false
1259038,Donji Vakuf,970599667,Jablan,55,,0,,0,1259038:jablan,,false,false,false
1259038,Donji Vakuf,970819422,Hemići,190,,0,,0,1259038:hemici,,false,false,false
1259038,Donji Vakuf,971560589,Babino Selo,67,,0,,0,1259038:babino selo,,false,false,false
1259038,Donji Vakuf,975420413,Sokolina,361,,0,,2,1259038:sokolina,,false,false,false
1259038,Donji Vakuf,977319457,Pobrđani,53,,0,,0,1259038:pobrđani,,false,false,false
1259038,Donji Vakuf,978720738,Brdo,32,,26,,0,1259038:brdo,,false,false,false
1259038,Donji Vakuf,978884224,Piljužići,218,,0,,1,1259038:piljuzici,,false,false,false
1259038,Donji Vakuf,981476006,Karići,118,,0,,3,1259038:karici,,false,false,false
1259038,Donji Vakuf,981527859,Pribraća,715,,0,,19,1259038:pribraca,,false,false,false
1259038,Donji Vakuf,982065867,Oborci,652,,0,,7,1259038:oborci,,false,false,false
1259038,Donji Vakuf,985645466,Šutkovići,78,,0,,0,1259038:sutkovici,,false,false,false
1259038,Donji Vakuf,986864479,Silajdževina,48,,0,,0,1259038:silajdzevina,,false,false,false
1259038,Donji Vakuf,987657469,Semin,59,,0,,2,1259038:semin,,false,false,false
1259038,Donji Vakuf,988859707,Petkovići,34,,0,,0,1259038:petkovici,,false,false,false
1263638,Novi Travnik,900031638,Kopila,272,,38,,4,1263638:kopila,,false,false,false
1263638,Novi Travnik,900605131,Opara,301,,1,,1,1263638:opara,,false,false,false
1263638,Novi Travnik,902172273,Nova Opara,350,,2,,25,1263638:nova opara,,false,false,false
1263638,Novi Travnik,906369871,Vodovod,134,,49,,5,1263638:vodovod,,false,false,false
1263638,Novi Travnik,909029690,Donje Pećine,417,,417,,0,1263638:donje pecine,,false,false,false
1263638,Novi Travnik,913975357,Đakovići,283,,282,,1,1263638:đakovici,,false,false,false
1263638,Novi Travnik,915213395,Rastovci,627,,547,,28,1263638:rastovci,,false,false,false
1263638,Novi Travnik,915217734,Rankovići,1058,,798,,9,1263638:rankovici,,false,false,false
1263638,Novi Travnik,915388041,Krnjića Potok,158,,0,,2,1263638:krnjica potok,,false,false,false
1263638,Novi Travnik,918488513,Turalići,92,,0,,1,1263638:turalici,,false,false,false
1263638,Novi Travnik,919192989,Potočani,212,,34,,0,1263638:potocani,,false,false,false
1263638,Novi Travnik,919421465,Bučići,898,,868,,26,1263638:bucici,,false,false,false
1263638,Novi Travnik,920394074,Balići,590,,572,,2,1263638:balici,,false,false,false
1263638,Novi Travnik,922327572,Lisac,349,,0,,1,1263638:lisac,,false,false,false
1263638,Novi Travnik,923784629,Šenkovići,593,,217,,0,1263638:senkovici,,false,false,false
1263638,Novi Travnik,923794603,Rat,524,,279,,4,1263638:rat,,false,false,false
1263638,Novi Travnik,928878034,Božići,183,,0,,1,1263638:bozici,,false,false,false
1263638,Novi Travnik,931007565,Trnovac,92,,0,,0,1263638:trnovac,,false,false,false
1263638,Novi Travnik,931458967,Gornje Pećine,673,,672,,0,1263638:gornje pecine,,false,false,false
1263638,Novi Travnik,932799964,Seona,262,,30,,0,1263638:seona,,false,false,false
1263638,Novi Travnik,935294854,Duboko,202,,0,,0,1263638:duboko,,false,false,false
1263638,Novi Travnik,936927620,Čehova,542,,526,,14,1263638:cehova,,false,false,false
1263638,Novi Travnik,939287223,Novi Travnik,11522,,2751,,2395,1263638:novi travnik,,false,true,true
1263638,Novi Travnik,940619021,Stojkovići,529,,394,,59,1263638:stojkovici,,false,false,false
1263638,Novi Travnik,941415928,Čakići,338,,0,,2,1263638:cakici,,false,false,false
1263638,Novi Travnik,942868359,Bugojčići,228,,48,,1,1263638:bugojcici,,false,false,false
1263638,Novi Travnik,944584904,Petačići,304,,23,,3,1263638:petacici,,false,false,false
1263638,Novi Travnik,945349202,Reput,200,,1,,0,1263638:reput,,false,false,false
1263638,Novi Travnik,946446611,Pečuj,608,,6,,12,1263638:pecuj,,false,false,false
1263638,Novi Travnik,948615140,Pričani,320,,0,,1,1263638:pricani,,false,false,false
1263638,Novi Travnik,948655642,Ruda,493,,485,,8,1263638:ruda,,false,false,false
1263638,Novi Travnik,953828198,Budušići,152,,144,,6,1263638:budusici,,false,false,false
1263638,Novi Travnik,956583735,Nević Polje,643,,563,,69,1263638:nevic polje,,false,false,false
1263638,Novi Travnik,959017808,Isakovići,156,,2,,14,1263638:isakovici,,false,false,false
1263638,Novi Travnik,959561085,Torine,261,,57,,8,1263638:torine,,false,false,false
1263638,Novi Travnik,965830176,Has,374,,16,,2,1263638:has,,false,false,false
1263638,Novi Travnik,966610003,Monjići,294,,0,,1,1263638:monjici,,false,false,false
1263638,Novi Travnik,966702803,Vejzovići,219,,0,,0,1263638:vejzovici,,false,false,false
1263638,Novi Travnik,967466968,Kasapovići,792,,160,,23,1263638:kasapovici,,false,false,false
1263638,Novi Travnik,967506203,Bukvići,284,,52,,5,1263638:bukvici,,false,false,false
1263638,Novi Travnik,967649437,Bistro,411,,7,,5,1263638:bistro,,false,false,false
1263638,Novi Travnik,970474668,Hadžići,196,,191,,5,1263638:hadzici,,false,false,false
1263638,Novi Travnik,975318325,Orašac,580,,0,,2,1263638:orasac,,false,false,false
1263638,Novi Travnik,976386678,Sinokos,439,,20,,3,1263638:sinokos,,false,false,false
1263638,Novi Travnik,976709935,Margetići,392,,330,,5,1263638:margetici,,false,false,false
1263638,Novi Travnik,978513400,Zubići,250,,142,,9,1263638:zubici,,false,false,false
1263638,Novi Travnik,979078823,Kovačići,289,,288,,0,1263638:kovacici,,false,false,false
1263638,Novi Travnik,982041440,Pribilovići,542,,398,,45,1263638:pribilovici,,false,false,false
1263638,Novi Travnik,986555411,Zenepići,256,,253,,1,1263638:zenepici,,false,false,false
1263638,Novi Travnik,986617070,Sebešić,254,,244,,10,1263638:sebesic,,false,false,false
1263638,Novi Travnik,988613536,Trenica,475,,161,,10,1263638:trenica,,false,false,false
1263638,Novi Travnik,988930021,Dahovo,100,,94,,1,1263638:dahovo,,false,false,false
1268233,Kotor Varoš,900165104,Sokoline,504,,497,,6,1268233:sokoline,,false,false,false
1268233,Kotor Varoš,900265498,Baština,453,,443,,9,1268233:bastina,,false,false,false
1268233,Kotor Varoš,901996476,Bilice,506,,474,,0,1268233:bilice,,false,false,false
1268233,Kotor Varoš,904507310,Ravne,443,,28,,1,1268233:ravne,,false,false,false
1268233,Kotor Varoš,905144169,Vranić,277,,0,,0,1268233:vranic,,false,false,false
1268233,Kotor Varoš,905908486,Obodnik,842,,4,,5,1268233:obodnik,,false,false,false
1268233,Kotor Varoš,907026751,Garići,1341,,1,,9,1268233:garici,,false,false,false
1268233,Kotor Varoš,915177540,Kruševo Brdo II,399,,0,,4,1268233:krusevo brdo ii,,false,false,false
1268233,Kotor Varoš,916720083,Vrbanjci,2975,,799,,50,1268233:vrbanjci,,false,false,false
1268233,Kotor Varoš,921655007,Jakotina,694,,520,,2,1268233:jakotina,,false,false,false
1268233,Kotor Varoš,922147598,Hadrovci,613,,3,,1,1268233:hadrovci,,false,false,false
1268233,Kotor Varoš,924669062,Selačka,303,,0,,3,1268233:selacka,,false,false,false
1268233,Kotor Varoš,931587430,Prisočka,1423,,0,,29,1268233:prisocka,,false,false,false
1268233,Kotor Varoš,931821852,Tovladić,341,,0,,1,1268233:tovladic,,false,false,false
1268233,Kotor Varoš,932196333,Ćorkovići,175,,0,,0,1268233:corkovici,,false,false,false
1268233,Kotor Varoš,933437564,Grabovica,887,,0,,17,1268233:grabovica,,false,false,false
1268233,Kotor Varoš,935435140,Plitska,663,,655,,1,1268233:plitska,,false,false,false
1268233,Kotor Varoš,945840680,Palivuk,391,,0,,2,1268233:palivuk,,false,false,false
1268233,Kotor Varoš,946703269,Podosoje,159,,1,,1,1268233:podosoje,,false,false,false
1268233,Kotor Varoš,950233288,Zaselje,322,,0,,0,1268233:zaselje,,false,false,false
1268233,Kotor Varoš,950759680,Šibovi,671,,640,,7,1268233:sibovi,,false,false,false
1268233,Kotor Varoš,951562846,Varjače,217,,0,,1,1268233:varjace,,false,false,false
1268233,Kotor Varoš,951910872,Maljeva,595,,1,,9,1268233:maljeva,,false,false,false
1268233,Kotor Varoš,952398200,Borci Gornji,462,,0,,3,1268233:borci gornji,,false,false,false
