sid,name,mid,municipality_name,lat,lon,source_row_id
1392554:20,Donji Detlak,1392554,Derventa,,,Derventa:20
1392554:21,Donji Višnjik,1392554,Derventa,,,Derventa:21
1392554:22,Drijen,1392554,Derventa,,,Derventa:22
1392554:23,Gornja Bišnja,1392554,Derventa,,,Derventa:23
1392554:24,Gornja Lupljanica,1392554,Derventa,,,Derventa:24
1392554:25,Gornji Božinci,1392554,Derventa,,,Derventa:25
1392554:26,Gornji Detlak,1392554,Derventa,,,Derventa:26
1392554:27,Gornji Višnjik,1392554,Derventa,,,Derventa:27
1392554:28,Gradac,1392554,Derventa,,,Derventa:28
1392554:29,Gradina,1392554,Derventa,,,Derventa:29
1392554:30,Kalenderovci Donji,1392554,Derventa,,,Derventa:30
1392554:31,Kalenderovci Gornji,1392554,Derventa,,,Derventa:31
1392554:32,Kostreš,1392554,Derventa,,,Derventa:32
1392554:33,Kovačevci,1392554,Derventa,,,Derventa:33
1392554:34,Kulina,1392554,Derventa,,,Derventa:34
1392554:35,Kuljenovci,1392554,Derventa,,,Derventa:35
1392554:36,Lug,1392554,Derventa,,,Derventa:36
1392554:37,Lužani,1392554,Derventa,,,Derventa:37
1392554:38,Lužani Bosanski,1392554,Derventa,,,Derventa:38
1392554:39,Lužani Novi,1392554,Derventa,,,Derventa:39
1392554:40,Mala Sočanica,1392554,Derventa,,,Derventa:40
1392554:41,Mišinci,1392554,Derventa,,,Derventa:41
1392554:42,Miškovci,1392554,Derventa,,,Derventa:42
1392554:43,Modran,1392554,Derventa,,,Derventa:43
1392554:44,Osinja,1392554,Derventa,,,Derventa:44
1392554:45,Osojci,1392554,Derventa,,,Derventa:45
1392554:46,Pjevalovac,1392554,Derventa,,,Derventa:46
1392554:47,Pojezna,1392554,Derventa,,,Derventa:47
1392554:48,Poljari,1392554,Derventa,,,Derventa:48
1392554:49,Polje,1392554,Derventa,,,Derventa:49
1392554:50,Rapćani,1392554,Derventa,,,Derventa:50
1392554:51,Stanići,1392554,Derventa,,,Derventa:51
1392554:52,Šušnjari,1392554,Derventa,,,Derventa:52
1392554:53,Tetima,1392554,Derventa,,,Derventa:53
1392554:54,Trstenci,1392554,Derventa,,,Derventa:54
1392554:55,Tunjestala,1392554,Derventa,,,Derventa:55
1392554:56,Velika,1392554,Derventa,,,Derventa:56
1392554:57,Velika Sočanica,1392554,Derventa,,,Derventa:57
1392554:58,Vrhovi,1392554,Derventa,,,Derventa:58
1392554:59,Zelenike,1392554,Derventa,,,Derventa:59
1392554:60,Žeravac,1392554,Derventa,,,Derventa:60
1392554:61,Živinice,1392554,Derventa,,,Derventa:61
1413092:4,Naseljeno mjesto,1413092,Doboj-Jug,,,Doboj-Jug:4
1413092:5,Matuzići,1413092,Doboj-Jug,,,Doboj-Jug:5
1413092:6,Mravići,1413092,Doboj-Jug,,,Doboj-Jug:6
1416221:4,Naseljeno mjesto,1416221,Petrovac,,,Petrovac:4
1416221:5,Bravski Vaganac,1416221,Petrovac,,,Petrovac:5
1416221:6,Bukovača,1416221,Petrovac,,,Petrovac:6
1416221:7,Bunara,1416221,Petrovac,,,Petrovac:7
1416221:8,Drinić,1416221,Petrovac,,,Petrovac:8
1416221:9,Klenovac,1416221,Petrovac,,,Petrovac:9
1416221:10,Podsrnetica,1416221,Petrovac,,,Petrovac:10
1425877:4,Naseljeno mjesto,1425877,Kalinovik,,,Kalinovik:4
1425877:5,Bak,1425877,Kalinovik,,,Kalinovik:5
1425877:6,Bojići,1425877,Kalinovik,,,Kalinovik:6
1425877:7,Boljanovići,1425877,Kalinovik,,,Kalinovik:7
1425877:8,Borija,1425877,Kalinovik,,,Kalinovik:8
1425877:9,Božanovići,1425877,Kalinovik,,,Kalinovik:9
1425877:10,Brda,1425877,Kalinovik,,,Kalinovik:10
1425877:11,Bukvica,1425877,Kalinovik,,,Kalinovik:11
1425877:12,Cerova,1425877,Kalinovik,,,Kalinovik:12
1425877:13,Čestaljevo,1425877,Kalinovik,,,Kalinovik:13
1425877:14,Daganj,1425877,Kalinovik,,,Kalinovik:14
1425877:15,Dobro Polje,1425877,Kalinovik,,,Kalinovik:15
1425877:16,Dragomilići,1425877,Kalinovik,,,Kalinovik:16
1425877:17,Dubrava,1425877,Kalinovik,,,Kalinovik:17
1425877:18,Golubići,1425877,Kalinovik,,,Kalinovik:18
1425877:19,Gradina,1425877,Kalinovik,,,Kalinovik:19
1425877:20,Graiseljići,1425877,Kalinovik,,,Kalinovik:20
1425877:21,Gvozno,1425877,Kalinovik,,,Kalinovik:21
1425877:22,Hotovlje,1425877,Kalinovik,,,Kalinovik:22
1425877:23,Hreljići,1425877,Kalinovik,,,Kalinovik:23
1425877:24,Jablanići,1425877,Kalinovik,,,Kalinovik:24
1425877:25,Jažići,1425877,Kalinovik,,,Kalinovik:25
1425877:26,Jelašca,1425877,Kalinovik,,,Kalinovik:26
1425877:27,Jezero,1425877,Kalinovik,,,Kalinovik:27
1425877:28,Kalinovik,1425877,Kalinovik,,,Kalinovik:28
1425877:29,Klinja,1425877,Kalinovik,,,Kalinovik:29
1425877:30,Kolakovići,1425877,Kalinovik,,,Kalinovik:30
1425877:31,Kovačići,1425877,Kalinovik,,,Kalinovik:31
1425877:32,Krbljine,1425877,Kalinovik,,,Kalinovik:32
1425877:33,Kruščica,1425877,Kalinovik,,,Kalinovik:33
1425877:34,Kuta,1425877,Kalinovik,,,Kalinovik:34
1425877:35,Kutine,1425877,Kalinovik,,,Kalinovik:35
1425877:36,Luko,1425877,Kalinovik,,,Kalinovik:36
1425877:37,Ljusići,1425877,Kalinovik,,,Kalinovik:37
1425877:38,Mekoča,1425877,Kalinovik,,,Kalinovik:38
1425877:39,Mjehovina,1425877,Kalinovik,,,Kalinovik:39
1425877:40,Mosorovići,1425877,Kalinovik,,,Kalinovik:40
1425877:41,Mušići,1425877,Kalinovik,,,Kalinovik:41
1425877:42,Nedavić,1425877,Kalinovik,,,Kalinovik:42
1425877:43,Obadi,1425877,Kalinovik,,,Kalinovik:43
1425877:44,Obalj,1425877,Kalinovik,,,Kalinovik:44
1425877:45,Obrnja,1425877,Kalinovik,,,Kalinovik:45
1425877:46,Osija,1425877,Kalinovik,,,Kalinovik:46
1425877:47,Plačikus,1425877,Kalinovik,,,Kalinovik:47
1425877:48,Pločnik,1425877,Kalinovik,,,Kalinovik:48
1425877:49,Polje,1425877,Kalinovik,,,Kalinovik:49
1425877:50,Popovići,1425877,Kalinovik,,,Kalinovik:50
1425877:51,Porija,1425877,Kalinovik,,,Kalinovik:51
1425877:52,Presjedovac,1425877,Kalinovik,,,Kalinovik:52
1425877:53,Rajac,1425877,Kalinovik,,,Kalinovik:53
1425877:54,Rastovac,1425877,Kalinovik,,,Kalinovik:54
1425877:55,Ruđice,1425877,Kalinovik,,,Kalinovik:55
1425877:56,Sela,1425877,Kalinovik,,,Kalinovik:56
1425877:57,Sijerča,1425877,Kalinovik,,,Kalinovik:57
1425877:58,Sočani,1425877,Kalinovik,,,Kalinovik:58
1425877:59,Strane,1425877,Kalinovik,,,Kalinovik:59
1425877:60,Susječno,1425877,Kalinovik,,,Kalinovik:60
1425877:61,Šivolji,1425877,Kalinovik,,,Kalinovik:61
1425877:62,Tmuše,1425877,Kalinovik,,,Kalinovik:62
1425877:63,Tomišlja,1425877,Kalinovik,,,Kalinovik:63
1425877:64,Trešnjevica,1425877,Kalinovik,,,Kalinovik:64
1425877:65,Trnovica,1425877,Kalinovik,,,Kalinovik:65
1425877:66,Tuhobić,1425877,Kalinovik,,,Kalinovik:66
1425877:67,Ulog,1425877,Kalinovik,,,Kalinovik:67
1425877:68,Unukovići,1425877,Kalinovik,,,Kalinovik:68
1425877:69,Varizi,1425877,Kalinovik,,,Kalinovik:69
1425877:70,Varoš,1425877,Kalinovik,,,Kalinovik:70
1425877:71,Vihovići,1425877,Kalinovik,,,Kalinovik:71
1425877:72,Vlaholje,1425877,Kalinovik,,,Kalinovik:72
1425877:73,Vrhovina,1425877,Kalinovik,,,Kalinovik:73
1425877:74,Vujinovići,1425877,Kalinovik,,,Kalinovik:74
1425877:75,Zelomići,1425877,Kalinovik,,,Kalinovik:75
1428426:4,Naseljeno mjesto,1428426,Jezero,,,Jezero:4
1428426:5,Barevo,1428426,Jezero,,,Jezero:5
1428426:6,Borci,1428426,Jezero,,,Jezero:6
1428426:7,Bravnice,1428426,Jezero,,,Jezero:7
1428426:8,Čerkazovići,1428426,Jezero,,,Jezero:8
1428426:9,Drenov Do,1428426,Jezero,,,Jezero:9
1428426:10,Đumezlije,1428426,Jezero,,,Jezero:10
1428426:11,Jezero,1428426,Jezero,,,Jezero:11
1428426:12,Kovačevac,1428426,Jezero,,,Jezero:12
1428426:13,Ljoljići,1428426,Jezero,,,Jezero:13
1428426:14,Perućica,1428426,Jezero,,,Jezero:14
1428426:15,Prisoje,1428426,Jezero,,,Jezero:15
1431190:4,Naseljeno mjesto,1431190,Kostajnica,,,Kostajnica:4
1431190:5,Gornja Slabinja,1431190,Kostajnica,,,Kostajnica:5
1431190:6,Grdanovac,1431190,Kostajnica,,,Kostajnica:6
1431190:7,Gumnjani,1431190,Kostajnica,,,Kostajnica:7
1431190:8,Kalenderi,1431190,Kostajnica,,,Kostajnica:8
1431190:9,Kostajnica,1431190,Kostajnica,,,Kostajnica:9
1431190:10,Mrakodol,1431190,Kostajnica,,,Kostajnica:10
1431190:11,Mraovo Polje,1431190,Kostajnica,,,Kostajnica:11
1431190:12,Petrinja,1431190,Kostajnica,,,Kostajnica:12
1431190:13,Pobrđani,1431190,Kostajnica,,,Kostajnica:13
1431190:14,Podoška,1431190,Kostajnica,,,Kostajnica:14
1431190:15,Tavija,1431190,Kostajnica,,,Kostajnica:15
1431190:16,Zovik,1431190,Kostajnica,,,Kostajnica:16
1443444:4,Naseljeno mjesto,1443444,Ribnik,,,Ribnik:4
1443444:5,Busije,1443444,Ribnik,,,Ribnik:5
1443444:6,Crkveno,1443444,Ribnik,,,Ribnik:6
1443444:7,Čađavica,1443444,Ribnik,,,Ribnik:7
1443444:8,Donja Previja,1443444,Ribnik,,,Ribnik:8
1443444:9,Donja Slatina,1443444,Ribnik,,,Ribnik:9
1443444:10,Donje Ratkovo,1443444,Ribnik,,,Ribnik:10
1443444:11,Donje Sokolovo,1443444,Ribnik,,,Ribnik:11
1443444:12,Donji Ribnik,1443444,Ribnik,,,Ribnik:12
1443444:13,Donji Vrbljani,1443444,Ribnik,,,Ribnik:13
1443444:14,Dragoraj,1443444,Ribnik,,,Ribnik:14
1443444:15,Dubočani,1443444,Ribnik,,,Ribnik:15
1443444:16,Gornja Previja,1443444,Ribnik,,,Ribnik:16
1443444:17,Gornja Slatina,1443444,Ribnik,,,Ribnik:17
1443444:18,Gornje Ratkovo,1443444,Ribnik,,,Ribnik:18
1443444:19,Gornje Sokolovo,1443444,Ribnik,,,Ribnik:19
1443444:20,Gornji Ribnik,1443444,Ribnik,,,Ribnik:20
1443444:21,Gornji Vrbljani,1443444,Ribnik,,,Ribnik:21
1443444:22,Hasići,1443444,Ribnik,,,Ribnik:22
1443444:23,Jarice,1443444,Ribnik,,,Ribnik:23
1443444:24,Ljubine,1443444,Ribnik,,,Ribnik:24
1443444:25,Rastoka,1443444,Ribnik,,,Ribnik:25
1443444:26,Sitnica,1443444,Ribnik,,,Ribnik:26
1443444:27,Sredice,1443444,Ribnik,,,Ribnik:27
1443444:28,Stražice,1443444,Ribnik,,,Ribnik:28
1443444:29,Treskavac,1443444,Ribnik,,,Ribnik:29
1443444:30,Velečevo,1443444,Ribnik,,,Ribnik:30
1443444:31,Velijašnica,1443444,Ribnik,,,Ribnik:31
1443444:32,Velije,1443444,Ribnik,,,Ribnik:32
1443444:33,Zableće,1443444,Ribnik,,,Ribnik:33
1445016:4,Naseljeno mjesto,1445016,Modriča,,,Modriča:4
1445016:5,Babešnica,1445016,Modriča,,,Modriča:5
1445016:6,Borovo Polje,1445016,Modriča,,,Modriča:6
1445016:7,Botajica,1445016,Modriča,,,Modriča:7
1445016:8,Čardak,1445016,Modriča,,,Modriča:8
1445016:9,Dobra Voda,1445016,Modriča,,,Modriča:9
1445016:10,Dobrinja,1445016,Modriča,,,Modriča:10
1445016:11,Donji Skugrić,1445016,Modriča,,,Modriča:11
1445016:12,Dugo Polje,1445016,Modriča,,,Modriča:12
1445016:13,Garevac,1445016,Modriča,,,Modriča:13
1445016:14,Gornje Krečane,1445016,Modriča,,,Modriča:14
1445016:15,Jasenica,1445016,Modriča,,,Modriča:15
1445016:16,Kladari Donji,1445016,Modriča,,,Modriča:16
1445016:17,Kladari Gornji,1445016,Modriča,,,Modriča:17
1445016:18,Koprivna,1445016,Modriča,,,Modriča:18
1445016:19,Krčevljani,1445016,Modriča,,,Modriča:19
1445016:20,Kužnjača,1445016,Modriča,,,Modriča:20
1445016:21,Miloševac,1445016,Modriča,,,Modriča:21
1445016:22,Modriča,1445016,Modriča,,,Modriča:22
1445016:23,Riječani Donji,1445016,Modriča,,,Modriča:23
1445016:24,Riječani Gornji,1445016,Modriča,,,Modriča:24
1445016:25,Skugrić Gornji,1445016,Modriča,,,Modriča:25
1445016:26,Tarevci,1445016,Modriča,,,Modriča:26
1445016:27,Tolisa,1445016,Modriča,,,Modriča:27
1445016:28,Vranjak,1445016,Modriča,,,Modriča:28
1445976:4,Naseljeno mjesto,1445976,Novi Grad Sarajevo,,,Novi Grad Sarajevo:4
1445976:5,Bojnik,1445976,Novi Grad Sarajevo,,,Novi Grad Sarajevo:5
1445976:6,Rečica,1445976,Novi Grad Sarajevo,,,Novi Grad Sarajevo:6
1445976:7,Sarajevo Dio - Novi Grad Sarajevo,1445976,Novi Grad Sarajevo,,,Novi Grad Sarajevo:7
1467835:4,Naseljeno mjesto,1467835,Prozor,,,Prozor:4
1467835:5,Blace,1467835,Prozor,,,Prozor:5
1467835:6,Borovnica,1467835,Prozor,,,Prozor:6
1467835:7,Dobroša,1467835,Prozor,,,Prozor:7
1467835:8,Donja Vast,1467835,Prozor,,,Prozor:8
1467835:9,Donji Krančići,1467835,Prozor,,,Prozor:9
1467835:10,Donji Višnjani,1467835,Prozor,,,Prozor:10
1467835:11,Družinovići,1467835,Prozor,,,Prozor:11
1467835:12,Duge,1467835,Prozor,,,Prozor:12
1467835:13,Gmići,1467835,Prozor,,,Prozor:13
1467835:14,Gorica,1467835,Prozor,,,Prozor:14
1467835:15,Gornji Krančići,1467835,Prozor,,,Prozor:15
1467835:16,Gornji Višnjani,1467835,Prozor,,,Prozor:16
1467835:17,Gračac,1467835,Prozor,,,Prozor:17
1467835:18,Gračanica,1467835,Prozor,,,Prozor:18
1467835:19,Grevići,1467835,Prozor,,,Prozor:19
1467835:20,Heljdovi,1467835,Prozor,,,Prozor:20
1467835:21,Here,1467835,Prozor,,,Prozor:21
1467835:22,Hudutsko,1467835,Prozor,,,Prozor:22
1467835:23,Ivanci,1467835,Prozor,,,Prozor:23
1467835:24,Jaklići,1467835,Prozor,,,Prozor:24
1467835:25,Klek,1467835,Prozor,,,Prozor:25
1467835:26,Kovačevo Polje,1467835,Prozor,,,Prozor:26
1467835:27,Kozo,1467835,Prozor,,,Prozor:27
1467835:28,Kućani,1467835,Prozor,,,Prozor:28
1467835:29,Kute,1467835,Prozor,,,Prozor:29
1467835:30,Lapsunj,1467835,Prozor,,,Prozor:30
1467835:31,Lizoperci,1467835,Prozor,,,Prozor:31
1467835:32,Lug,1467835,Prozor,,,Prozor:32
1467835:33,Ljubunci,1467835,Prozor,,,Prozor:33
1467835:34,Maglice,1467835,Prozor,,,Prozor:34
1467835:35,Meopotočje,1467835,Prozor,,,Prozor:35
1467835:36,Mluša,1467835,Prozor,,,Prozor:36
1467835:37,Ometala,1467835,Prozor,,,Prozor:37
1467835:38,Orašac,1467835,Prozor,,,Prozor:38
1467835:39,Pajići,1467835,Prozor,,,Prozor:39
1467835:40,Paljike,1467835,Prozor,,,Prozor:40
1467835:41,Parcani,1467835,Prozor,,,Prozor:41
1467835:42,Paroš,1467835,Prozor,,,Prozor:42
1467835:43,Ploča,1467835,Prozor,,,Prozor:43
1467835:44,Podbor,1467835,Prozor,,,Prozor:44
1467835:45,Proslap,1467835,Prozor,,,Prozor:45
1467835:46,Prozor,1467835,Prozor,,,Prozor:46
1467835:47,Ravnica,1467835,Prozor,,,Prozor:47
1467835:48,Ripci,1467835,Prozor,,,Prozor:48
1467835:49,Rumboci,1467835,Prozor,,,Prozor:49
1467835:50,Skrobućani,1467835,Prozor,,,Prozor:50
1467835:51,Šćipe,1467835,Prozor,,,Prozor:51
1467835:52,Šćit,1467835,Prozor,,,Prozor:52
1467835:53,Šerovina,1467835,Prozor,,,Prozor:53
1467835:54,Šlimac,1467835,Prozor,,,Prozor:54
1467835:55,Tošćanica,1467835,Prozor,,,Prozor:55
1467835:56,Trišćani,1467835,Prozor,,,Prozor:56
1467835:57,Ustirama,1467835,Prozor,,,Prozor:57
1467835:58,Uzdol,1467835,Prozor,,,Prozor:58
1467835:59,Varvara,1467835,Prozor,,,Prozor:59
1467835:60,Zahum,1467835,Prozor,,,Prozor:60
1470472:4,Naseljeno mjesto,1470472,Olovo,,,Olovo:4
1470472:5,Ajdinovići,1470472,Olovo,,,Olovo:5
1470472:6,Arapovača,1470472,Olovo,,,Olovo:6
1470472:7,Bakići,1470472,Olovo,,,Olovo:7
1470472:8,Berisalići,1470472,Olovo,,,Olovo:8
1470472:9,Boganovići,1470472,Olovo,,,Olovo:9
1470472:10,Brda,1470472,Olovo,,,Olovo:10
1470472:11,Bukov Do,1470472,Olovo,,,Olovo:11
1470472:12,Čude,1470472,Olovo,,,Olovo:12
1470472:13,Čuništa,1470472,Olovo,,,Olovo:13
1470472:14,Dolovi,1470472,Olovo,,,Olovo:14
1470472:15,Drecelj,1470472,Olovo,,,Olovo:15
1470472:16,Dugandžići,1470472,Olovo,,,Olovo:16
1470472:17,Glavično,1470472,Olovo,,,Olovo:17
1470472:18,Grabovica,1470472,Olovo,,,Olovo:18
1470472:19,Gurdići,1470472,Olovo,,,Olovo:19
1470472:20,Jelaške,1470472,Olovo,,,Olovo:20
1470472:21,Kamensko,1470472,Olovo,,,Olovo:21
1470472:22,Klinčići,1470472,Olovo,,,Olovo:22
1470472:23,Kolakovići,1470472,Olovo,,,Olovo:23
1470472:24,Kovačići,1470472,Olovo,,,Olovo:24
1470472:25,Krajišići,1470472,Olovo,,,Olovo:25
1470472:26,Križevići,1470472,Olovo,,,Olovo:26
1470472:27,Kruševo,1470472,Olovo,,,Olovo:27
1470472:28,Lišci,1470472,Olovo,,,Olovo:28
1470472:29,Magulica,1470472,Olovo,,,Olovo:29
1470472:30,Metilji,1470472,Olovo,,,Olovo:30
1470472:31,Milankovići,1470472,Olovo,,,Olovo:31
1470472:32,Olovo,1470472,Olovo,,,Olovo:32
1470472:33,Olovske Luke,1470472,Olovo,,,Olovo:33
1470472:34,Petrovići,1470472,Olovo,,,Olovo:34
1470472:35,Ponijerka,1470472,Olovo,,,Olovo:35
1470472:36,Ponor,1470472,Olovo,,,Olovo:36
1470472:37,Prgoševo,1470472,Olovo,,,Olovo:37
1470472:38,Pušino Polje,1470472,Olovo,,,Olovo:38
1470472:39,Radačići,1470472,Olovo,,,Olovo:39
1470472:40,Rečica,1470472,Olovo,,,Olovo:40
1470472:41,Rečice,1470472,Olovo,,,Olovo:41
1470472:42,Rijeka,1470472,Olovo,,,Olovo:42
1470472:43,Rubinići,1470472,Olovo,,,Olovo:43
1470472:44,Slivnje,1470472,Olovo,,,Olovo:44
1470472:45,Solun,1470472,Olovo,,,Olovo:45
1470472:46,Stojčići,1470472,Olovo,,,Olovo:46
1470472:47,Vukotići,1470472,Olovo,,,Olovo:47
1470472:48,Žeravice,1470472,Olovo,,,Olovo:48
1470472:49,Žunova,1470472,Olovo,,,Olovo:49
1472746:4,Naseljeno mjesto,1472746,Cazin,,,Cazin:4
1472746:5,Bajrići,1472746,Cazin,,,Cazin:5
1472746:6,Brezova Kosa,1472746,Cazin,,,Cazin:6
1472746:7,Bukovica,1472746,Cazin,,,Cazin:7
1472746:8,Cazin,1472746,Cazin,,,Cazin:8
1472746:9,Crnaja,1472746,Cazin,,,Cazin:9
1472746:10,Čajići,1472746,Cazin,,,Cazin:10
1472746:11,Čizmići,1472746,Cazin,,,Cazin:11
1472746:12,Ćehići,1472746,Cazin,,,Cazin:12
1472746:13,Ćoralići,1472746,Cazin,,,Cazin:13
1472746:14,Donja Barska,1472746,Cazin,,,Cazin:14
1472746:15,Donja Koprivna,1472746,Cazin,,,Cazin:15
1472746:16,Donja Lučka,1472746,Cazin,,,Cazin:16
1472746:17,Glogovac,1472746,Cazin,,,Cazin:17
1472746:18,Gornja Barska,1472746,Cazin,,,Cazin:18
1472746:19,Gornja Koprivna,1472746,Cazin,,,Cazin:19
1472746:20,Gornja Lučka,1472746,Cazin,,,Cazin:20
1472746:21,Gradina,1472746,Cazin,,,Cazin:21
1472746:22,Hadžin Potok,1472746,Cazin,,,Cazin:22
1472746:23,Kapići,1472746,Cazin,,,Cazin:23
1472746:24,Kličići,1472746,Cazin,,,Cazin:24
1472746:25,Kovačevići,1472746,Cazin,,,Cazin:25
1472746:26,Krakača,1472746,Cazin,,,Cazin:26
1472746:27,Krivaja,1472746,Cazin,,,Cazin:27
1472746:28,Liđani,1472746,Cazin,,,Cazin:28
1472746:29,Liskovac,1472746,Cazin,,,Cazin:29
1472746:30,Ljubijankići,1472746,Cazin,,,Cazin:30
1472746:31,Majetići,1472746,Cazin,,,Cazin:31
1472746:32,Miostrah,1472746,Cazin,,,Cazin:32
1472746:33,Mujakići,1472746,Cazin,,,Cazin:33
1472746:34,Mutnik,1472746,Cazin,,,Cazin:34
1472746:35,Osredak,1472746,Cazin,,,Cazin:35
1472746:36,Ostrožac,1472746,Cazin,,,Cazin:36
1472746:37,Ostrožac na Uni,1472746,Cazin,,,Cazin:37
1472746:38,Pećigrad,1472746,Cazin,,,Cazin:38
1472746:39,Pivnice,1472746,Cazin,,,Cazin:39
1472746:40,Pjanići,1472746,Cazin,,,Cazin:40
1472746:41,Podgredina,1472746,Cazin,,,Cazin:41
1472746:42,Polje,1472746,Cazin,,,Cazin:42
1472746:43,Ponjevići,1472746,Cazin,,,Cazin:43
1472746:44,Prošići,1472746,Cazin,,,Cazin:44
1472746:45,Rošići,1472746,Cazin,,,Cazin:45
1472746:46,Rujnica,1472746,Cazin,,,Cazin:46
1472746:47,Skokovi,1472746,Cazin,,,Cazin:47
1472746:48,Stijena,1472746,Cazin,,,Cazin:48
1472746:49,Šturlić,1472746,Cazin,,,Cazin:49
1472746:50,Šturlićka Platnica,1472746,Cazin,,,Cazin:50
1472746:51,Toromani,1472746,Cazin,,,Cazin:51
1472746:52,Tržac,1472746,Cazin,,,Cazin:52
1472746:53,Tržačka Platnica,1472746,Cazin,,,Cazin:53
1472746:54,Tržačka Raštela,1472746,Cazin,,,Cazin:54
1472746:55,Urga,1472746,Cazin,,,Cazin:55
1472746:56,Vilenjača,1472746,Cazin,,,Cazin:56
1472746:57,Vrelo,1472746,Cazin,,,Cazin:57
1472746:58,Zmajevac,1472746,Cazin,,,Cazin:58
1472867:4,Naseljeno mjesto,1472867,Istočni Stari Grad,,,Istočni Stari Grad:4
1472867:5,Blizanci,1472867,Istočni Stari Grad,,,Istočni Stari Grad:5
1472867:6,Bulozi,1472867,Istočni Stari Grad,,,Istočni Stari Grad:6
1472867:7,Donje Biosko,1472867,Istočni Stari Grad,,,Istočni Stari Grad:7
1472867:8,Donje Međuše,1472867,Istočni Stari Grad,,,Istočni Stari Grad:8
1472867:9,Dovlići,1472867,Istočni Stari Grad,,,Istočni Stari Grad:9
1472867:10,Faletići,1472867,Istočni Stari Grad,,,Istočni Stari Grad:10
1472867:11,Gornje Biosko,1472867,Istočni Stari Grad,,,Istočni Stari Grad:11
1472867:12,Gornje Međuše,1472867,Istočni Stari Grad,,,Istočni Stari Grad:12
1472867:13,Hreša,1472867,Istočni Stari Grad,,,Istočni Stari Grad:13
1472867:14,Kumane,1472867,Istočni Stari Grad,,,Istočni Stari Grad:14
1472867:15,Lipnik,1472867,Istočni Stari Grad,,,Istočni Stari Grad:15
1472867:16,Njemanica,1472867,Istočni Stari Grad,,,Istočni Stari Grad:16
1472867:17,Rakova Noga,1472867,Istočni Stari Grad,,,Istočni Stari Grad:17
1472867:18,Sarajevo Dio - Stari Grad Sarajevo,1472867,Istočni Stari Grad,,,Istočni Stari Grad:18
1472867:19,Sirovine,1472867,Istočni Stari Grad,,,Istočni Stari Grad:19
1472867:20,Studenkovići,1472867,Istočni Stari Grad,,,Istočni Stari Grad:20
1472867:21,Šljeme,1472867,Istočni Stari Grad,,,Istočni Stari Grad:21
1472867:22,Vučja Luka,1472867,Istočni Stari Grad,,,Istočni Stari Grad:22
1472867:23,Vuknić,1472867,Istočni Stari Grad,,,Istočni Stari Grad:23
1475355:4,Naseljeno mjesto,1475355,Goražde,,,Goražde:4
1475355:5,Ahmovići,1475355,Goražde,,,Goražde:5
1475355:6,Bačci,1475355,Goražde,,,Goražde:6
1475355:7,Bahovo,1475355,Goražde,,,Goražde:7
1475355:8,Bakije,1475355,Goražde,,,Goražde:8
1475355:9,Bare,1475355,Goražde,,,Goražde:9
1475355:10,Batkovići,1475355,Goražde,,,Goražde:10
1475355:11,Bezmilje,1475355,Goražde,,,Goražde:11
1475355:12,Biljin,1475355,Goražde,,,Goražde:12
1475355:13,Blagojevići,1475355,Goražde,,,Goražde:13
1475355:14,Bogušići,1475355,Goražde,,,Goražde:14
1475355:15,Borovići,1475355,Goražde,,,Goražde:15
1475355:16,Boškovići,1475355,Goražde,,,Goražde:16
1475355:17,Brajlovići,1475355,Goražde,,,Goražde:17
1475355:18,Bratiš,1475355,Goražde,,,Goražde:18
1475355:19,Brekovi,1475355,Goražde,,,Goražde:19
1475355:20,Brezje,1475355,Goražde,,,Goražde:20
1475355:21,Brijeg,1475355,Goražde,,,Goražde:21
1475355:22,Bučje,1475355,Goražde,,,Goražde:22
1475355:23,Budići,1475355,Goražde,,,Goražde:23
1475355:24,Butkovići,1475355,Goražde,,,Goražde:24
1475355:25,Butkovići Ilovača,1475355,Goražde,,,Goražde:25
1475355:26,Crvica,1475355,Goražde,,,Goražde:26
1475355:27,Čitluk,1475355,Goražde,,,Goražde:27
1475355:28,Čovčići,1475355,Goražde,,,Goražde:28
1475355:29,Čurovi,1475355,Goražde,,,Goražde:29
1475355:30,Ćatovići,1475355,Goražde,,,Goražde:30
1475355:31,Ćehajići,1475355,Goražde,,,Goražde:31
1475355:32,Deševa,1475355,Goražde,,,Goražde:32
1475355:33,Donja Brda,1475355,Goražde,,,Goražde:33
1475355:34,Donja Bukvica,1475355,Goražde,,,Goražde:34
1475355:35,Donje Selo,1475355,Goražde,,,Goražde:35
1475355:36,Donji Bogovići,1475355,Goražde,,,Goražde:36
1475355:37,Dragolji,1475355,Goražde,,,Goražde:37
1475355:38,Dučići,1475355,Goražde,,,Goražde:38
1475355:39,Džindići,1475355,Goražde,,,Goražde:39
1475355:40,Đakovići,1475355,Goražde,,,Goražde:40
1475355:41,Faočići,1475355,Goražde,,,Goražde:41
1475355:42,Gaj,1475355,Goražde,,,Goražde:42
1475355:43,Glamoč,1475355,Goražde,,,Goražde:43
1475355:44,Gočela,1475355,Goražde,,,Goražde:44
1475355:45,Goražde,1475355,Goražde,,,Goražde:45
1475355:46,Gornja Brda,1475355,Goražde,,,Goražde:46
1475355:47,Gornja Bukvica,1475355,Goražde,,,Goražde:47
1475355:48,Gornji Bogovići,1475355,Goražde,,,Goražde:48
1475355:49,Grabovik,1475355,Goražde,,,Goražde:49
1475355:50,Gunjačići,1475355,Goražde,,,Goražde:50
