sid,clusterLabel,scaleLabel,shapeLabel,locationLabel,centroidX,centroidY,minX,minY,maxX,maxY,w,h,A
10197:108626,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,391.268366,412.576163,378.611820,401.529400,403.162140,423.502200,24.550320,21.972800,539.439271
10197:108634,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,436.821275,403.013018,433.040900,399.028790,439.966200,406.195600,6.925300,7.166810,49.632309
10197:108642,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,425.835925,381.976202,423.408360,379.923260,428.595450,384.064460,5.187090,4.141200,21.480777
10197:108669,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,414.380391,391.673023,411.064180,388.998400,416.676900,394.486560,5.612720,5.488160,30.803505
10197:108677,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,435.046484,388.582929,418.733840,381.599380,447.440340,393.466300,28.706500,11.866920,340.657739
10197:108685,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,421.640116,376.701232,416.831420,373.182160,427.526700,380.915460,10.695280,7.733300,82.709809
10197:108693,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,423.828485,401.547085,420.598100,400.285850,426.720360,402.977080,6.122260,2.691230,16.476410
10197:108707,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,423.384744,378.860366,419.846740,376.559200,427.639280,380.994430,7.792540,4.435230,34.561707
10197:108715,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,406.022384,437.273577,400.411260,429.423830,413.551240,446.785030,13.139980,17.361200,228.125821
10197:108723,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,421.554603,381.621437,417.992720,378.540470,425.482870,384.407400,7.490150,5.866930,43.944186
10197:108731,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,430.556561,405.779998,426.281720,403.395720,435.085540,408.622800,8.803820,5.227080,46.018271
10197:108740,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,421.395434,399.764270,416.861000,396.808070,425.265600,401.772370,8.404600,4.964300,41.722956
10197:108758,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,436.395697,408.317400,432.980610,405.988600,438.516900,410.412290,5.536290,4.423690,24.490831
10197:108766,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,428.086509,379.343322,425.280060,377.936960,431.109940,381.707720,5.829880,3.770760,21.983078
10197:108774,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,405.137791,393.859256,399.284580,389.438070,411.802400,397.018300,12.517820,7.580230,94.887955
10197:108782,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,412.387662,393.772357,411.326170,392.056260,413.493600,395.375520,2.167430,3.319260,7.194264
10197:108804,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,401.353621,417.303420,388.057530,407.397780,410.726600,431.209640,22.669070,23.811860,539.792721
10197:108812,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,426.397003,403.529326,424.656890,401.770280,428.204940,405.645300,3.548050,3.875020,13.748765
10197:108839,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,416.074887,413.321975,413.184130,410.482120,419.708000,415.564080,6.523870,5.081960,33.154046
10197:108847,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,407.801115,422.820041,395.685500,409.847130,413.906900,435.091530,18.221400,25.244400,459.988310
10197:108855,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,417.377742,405.696509,413.967630,400.962430,422.019200,410.734270,8.051570,9.771840,78.678654
10197:108863,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,428.057260,420.788585,424.337800,417.866450,432.989990,424.927680,8.652190,7.061230,61.095104
10197:108871,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,419.397873,419.596666,412.898400,415.325690,424.712710,424.863290,11.814310,9.537600,112.680163
10197:108880,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,444.323842,404.562132,438.260700,400.836480,448.937400,407.194000,10.676700,6.357520,67.877334
10197:108898,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,394.437507,402.803269,386.510940,394.810860,401.910300,413.275190,15.399360,18.464330,284.338865
10219:108901,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,506.254529,386.322730,500.884750,380.486470,512.744000,394.960470,11.859250,14.474000,171.650785
10219:108910,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,534.187233,407.644708,528.564900,402.321760,540.867700,415.487930,12.302800,13.166170,161.980756
10219:108928,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,509.697246,391.065530,502.605500,386.521820,515.607890,395.514180,13.002390,8.992360,116.922172
10219:108936,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,518.099876,390.467131,513.779460,383.815480,522.847170,396.562100,9.067710,12.746620,115.582654
10219:108944,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,517.976100,395.143231,514.594620,390.658160,520.422600,402.503770,5.827980,11.845610,69.035978
10219:108952,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,540.581275,393.868674,538.280690,389.821000,542.441550,397.066900,4.160860,7.245900,30.149175
10219:108979,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,543.383727,393.800852,541.263400,389.543810,545.739520,396.463900,4.476120,6.920090,30.975153
10219:108987,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,504.453059,378.530219,500.442060,375.697800,507.374700,381.099700,6.932640,5.401900,37.449428
10219:108995,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,501.329390,382.470483,498.971220,379.553240,504.705110,387.621300,5.733890,8.068060,46.261369
10219:109002,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,524.787347,375.135518,521.901700,370.172110,527.144350,377.605900,5.242650,7.433790,38.972759
10219:109029,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,513.502324,381.449972,509.972730,378.115060,516.010680,384.942980,6.037950,6.827920,41.226640
10219:109037,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,537.837601,400.446168,531.304430,396.861460,543.483900,403.335260,12.179470,6.473800,78.847453
10219:109045,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,534.502531,393.617074,532.381770,390.882550,536.758040,395.218400,4.376270,4.335850,18.974850
10219:109053,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,509.217535,378.425277,506.750000,375.402410,513.025700,381.443560,6.275700,6.041150,37.912445
10219:109061,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,531.332908,388.766663,530.137710,387.471630,532.453850,390.320650,2.316140,2.849020,6.598729
10219:109070,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,509.512720,387.011262,505.173130,383.410760,514.698350,390.618220,9.525220,7.207460,68.652642
10219:109088,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,518.052329,370.707114,515.552760,366.919300,520.768880,377.464100,5.216120,10.544800,55.002942
10219:109096,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,530.364656,400.455224,525.206890,395.638000,533.885700,405.202510,8.678810,9.564510,83.008565
10219:109100,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,517.083750,380.439686,514.520380,377.911680,519.622750,382.488320,5.102370,4.576640,23.351711
10219:109118,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,521.897019,377.774728,521.031610,376.664920,523.268210,378.535560,2.236600,1.870640,4.183873
10219:109126,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,504.540068,384.521607,499.936890,380.928950,507.117350,390.068200,7.180460,9.139250,65.624019
10219:109134,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,522.445755,390.930074,519.402920,387.945330,526.183850,393.480030,6.780930,5.534700,37.530413
10219:109142,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,529.232300,394.038155,527.568540,391.270280,531.088640,396.101260,3.520100,4.830980,17.005533
10219:109169,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,522.280552,386.924595,517.154700,383.473530,527.907400,391.309770,10.752700,7.836240,84.260738
10219:109177,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,507.527454,404.937227,496.134160,393.953290,520.121910,416.021630,23.987750,22.068340,529.369823
10219:109185,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,515.505836,373.773576,513.644570,367.608050,518.310820,378.665420,4.666250,11.057370,51.596453
10219:109193,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,528.234708,407.464578,520.131500,403.292430,533.278690,411.170310,13.147190,7.877880,103.571985
10219:109207,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,524.894922,379.352388,522.025230,377.053830,527.437220,381.997050,5.411990,4.943220,26.752657
10219:109215,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,531.551641,394.020540,529.520360,391.986750,532.676090,395.615560,3.155730,3.628810,11.451545
10219:109223,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,527.595013,393.174881,524.831520,390.372370,529.529180,395.729300,4.697660,5.356930,25.165036
10219:109231,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,531.382167,396.613221,529.950200,394.467390,533.163210,399.097100,3.213010,4.629710,14.875305
10219:109240,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,522.771913,399.368507,519.069180,394.875340,526.273400,404.866370,7.204220,9.991030,71.977578
10219:109258,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,541.378187,405.413650,536.563700,401.770330,546.061300,409.692530,9.497600,7.922200,75.241887
10219:109266,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,537.403215,394.617320,535.410850,391.205100,538.926250,396.908100,3.515400,5.703000,20.048326
10219:109274,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,527.459461,411.397085,525.053290,408.277940,529.527270,414.215580,4.473980,5.937640,26.564883
10219:109282,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,523.166019,382.183694,519.272920,378.255390,526.622720,384.535100,7.349800,6.279710,46.154613
10219:109304,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,525.844995,395.895492,521.505400,393.882120,529.128900,398.075370,7.623500,4.193250,31.967241
10219:109312,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,524.320430,401.143576,519.240400,397.150300,528.819470,407.331150,9.579070,10.180850,97.523075
10219:109339,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,521.405502,373.667026,518.374400,368.276420,524.228920,377.944100,5.854520,9.667680,56.599626
10219:109347,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,513.747870,394.548700,511.478820,392.091810,516.076920,396.677180,4.598100,4.585370,21.083990
10219:109355,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,519.005524,384.621668,515.559270,380.298400,522.422280,388.062800,6.863010,7.764400,53.287155
10219:109363,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,526.898576,390.326920,522.115750,386.045860,530.915000,394.852450,8.799250,8.806590,77.491387
10219:109371,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,518.902364,378.773656,516.975910,377.473530,521.061200,379.878900,4.085290,2.405370,9.826634
10219:109380,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,533.910045,390.076145,531.820790,387.927170,536.388620,393.001970,4.567830,5.074800,23.180824
10219:109398,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,530.776384,391.492892,529.329650,390.093630,532.197150,392.901580,2.867500,2.807950,8.051797
10219:109401,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,536.499010,396.563970,532.203970,394.451630,540.175200,399.894970,7.971230,5.443340,43.390115
10219:109410,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,546.408408,393.918921,543.648700,390.960740,549.725670,395.742300,6.076970,4.781560,29.057397
10227:109428,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,79.558601,100.878981,74.314223,97.427090,83.907700,104.289400,9.593477,6.862310,65.833413
10227:109436,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,49.350707,74.582009,44.358400,68.178361,53.413800,80.353300,9.055400,12.174939,110.248943
10227:109444,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,23.461267,94.416691,18.388200,87.611900,28.413600,99.155400,10.025400,11.543500,115.728205
10227:109452,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,50.234767,90.288626,41.828500,78.498900,60.508000,98.713501,18.679500,20.214601,377.598639
10227:109479,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,13.902497,67.626865,9.634002,63.668494,19.278276,75.058494,9.644274,11.390000,109.848281
10227:109487,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,33.415007,72.799650,29.536900,61.682099,39.729000,78.955901,10.192100,17.273802,176.056317
10227:109495,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,41.999413,94.229365,38.441413,90.475054,45.431013,98.454354,6.989600,7.979300,55.772115
10227:109509,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,18.723003,82.728158,15.200900,79.773300,23.336000,87.611879,8.135100,7.838579,63.767624
10227:109517,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,36.791291,82.967736,31.572600,77.543650,47.192200,87.188005,15.619600,9.644355,150.640967
10227:109525,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,33.188119,79.192763,31.101062,75.538504,37.120254,82.491204,6.019192,6.952700,41.849636
10227:109533,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,62.625628,84.548610,56.175300,78.460721,69.723295,91.359300,13.547995,12.898579,174.749884
10227:109541,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,42.991656,51.700534,41.145904,47.383852,46.356200,57.095367,5.210296,9.711515,50.599868
10227:109550,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,62.461048,98.211292,58.466202,93.319696,66.396729,103.144800,7.930527,9.825104,77.918253
10227:109568,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,40.590060,71.924746,36.009710,64.530200,47.322100,77.213600,11.312390,12.683400,143.479567
10227:109576,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,53.361764,76.542748,48.105513,67.199697,60.919500,85.312200,12.813987,18.112503,232.093378
10227:109584,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,49.391570,58.631048,42.400168,53.799399,54.713999,62.548900,12.313831,8.749501,107.739877
10227:109592,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,38.695785,98.471012,34.296705,94.807000,44.355805,101.346200,10.059100,6.539200,65.778467
10227:109606,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,8.699156,56.362718,6.215200,52.623227,13.199740,59.189900,6.984540,6.566673,45.865190
10227:109614,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,39.915833,87.526840,36.129494,84.908690,42.645544,91.039300,6.516050,6.130610,39.947361
10227:109622,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,51.753759,98.993663,47.395602,95.093619,54.905400,103.250090,7.509798,8.156471,61.253450
10227:109649,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,39.905599,77.373653,35.733804,74.280042,45.423800,82.333600,9.689996,8.053558,78.038945
10227:109657,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,50.726074,64.290580,43.535250,59.673106,56.160500,69.371202,12.625250,9.698096,122.440887
10227:109665,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,27.387147,75.227641,23.185700,66.169800,31.824200,82.524300,8.638500,16.354500,141.278348
10227:109673,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,57.345061,60.812571,54.451358,58.437100,59.976800,65.828000,5.525442,7.390900,40.837989
10227:109681,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,28.701242,63.153140,25.168496,57.380600,38.223300,71.314100,13.054804,13.933500,181.899112
10227:109690,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,62.141212,69.557575,56.818100,64.267900,65.453500,75.639300,8.635400,11.371400,98.196588
10227:109703,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,57.111779,106.282851,52.062799,100.961920,63.788000,111.060710,11.725201,10.098790,118.410343
10227:109711,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,70.551904,109.065760,61.724900,102.489600,83.175100,119.150400,21.450200,16.660800,357.377492
10227:109720,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,34.205158,55.368926,30.364400,52.957212,37.126203,58.791603,6.761803,5.834391,39.451003
10227:109738,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,32.882273,91.304803,25.972600,84.126500,40.616800,98.452699,14.644200,14.326199,209.795723
10227:109746,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,45.635263,100.033979,41.731955,95.092900,50.591255,109.744100,8.859300,14.651200,129.799376
10227:109754,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,50.184146,108.358635,42.894500,101.302810,55.777600,114.837800,12.883100,13.534990,174.372630
10227:109762,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,50.569597,113.377862,47.301100,111.410070,53.567206,115.408880,6.266106,3.998810,25.056967
10227:109789,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,41.814243,62.066495,37.934600,57.110750,45.494000,65.798700,7.559400,8.687950,65.675689
10227:109797,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,66.623153,75.473568,62.555900,70.008700,72.001000,83.163100,9.445100,13.154400,124.244623
10227:109819,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,27.016868,84.522403,20.817700,79.499000,32.216500,91.278900,11.398800,11.779900,134.276724
10227:109827,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,76.564472,91.259493,72.832700,85.231400,83.400700,98.620000,10.568000,13.388600,141.490725
10227:109835,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,58.125387,96.535746,53.386969,90.749723,64.854500,101.569200,11.467531,10.819477,124.072688
10227:109843,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,58.915514,64.521029,54.929699,60.251100,61.767100,68.900100,6.837401,8.649000,59.136681
10227:109851,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,43.007942,112.477678,36.776263,107.935760,48.277600,117.957890,11.501337,10.022130,115.267895
10227:109860,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,38.631121,57.341594,34.732205,54.160699,42.236474,62.792900,7.504269,8.632201,64.778358
10227:109878,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,19.541866,94.824480,14.107500,87.128500,24.309800,102.698900,10.202300,15.570400,158.853892
10227:109886,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,47.738605,69.294650,44.780752,65.167522,50.963643,72.324902,6.182891,7.157380,44.253300
10227:109894,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,72.502696,100.785446,63.924402,93.809200,84.008102,108.976100,20.083700,15.166900,304.607470
10227:109908,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,16.818710,58.263854,7.931100,48.901900,23.968809,64.968600,16.037709,16.066700,257.673059
10227:109916,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,23.670342,61.614909,18.153200,55.520334,26.290900,66.567600,8.137700,11.047266,89.899337
10227:109924,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,61.637394,78.545832,57.941700,75.055769,64.490100,81.519700,6.548400,6.463931,42.328406
10227:109932,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,16.038807,78.547655,14.758979,77.335403,17.184188,79.862394,2.425209,2.526991,6.128481
10227:109959,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,22.877650,69.727389,18.326362,65.134845,25.226411,75.172048,6.900049,10.037203,69.257193
10227:109967,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,16.930020,86.452266,14.870900,83.216097,20.813400,88.080797,5.942500,4.864700,28.908480
10227:109975,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,20.659537,79.260714,13.288800,71.677734,24.041900,84.823400,10.753100,13.145666,141.356661
10227:109983,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,70.405524,91.010511,62.791100,82.634200,74.606700,97.153200,11.815600,14.519000,171.550696
10227:109991,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,37.259435,103.568029,29.463800,97.953690,43.837500,112.407800,14.373700,14.454110,207.759041
10227:110019,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,81.604297,99.517812,78.889935,95.781270,82.936522,102.072620,4.046587,6.291350,25.458495
10243:110418,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,489.375880,754.812443,482.221970,747.127180,497.665830,758.789500,15.443860,11.662320,180.111237
10243:110426,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,494.463373,705.168750,486.229630,698.993810,501.487710,711.439760,15.258080,12.445950,189.901301
10243:110434,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,456.864421,728.690408,453.977600,724.837100,459.584240,730.200900,5.606640,5.363800,30.072896
10243:110442,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,471.656366,720.136074,468.299180,714.479360,474.884330,726.506400,6.585150,12.027040,79.199862
10243:110469,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,475.374804,732.845467,471.446100,728.508980,478.383300,738.135980,6.937200,9.627000,66.784424
10243:110477,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,467.196845,745.075917,462.457580,741.702900,471.216640,749.128400,8.759060,7.425500,65.040400
10243:110485,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,493.354477,716.178900,486.268750,709.801890,498.185700,723.617640,11.916950,13.815750,164.641602
10243:110493,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,472.883712,744.062914,466.651300,739.722400,477.198500,748.025950,10.547200,8.303550,87.579203
10243:110507,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,474.917695,713.880805,469.252930,708.228030,479.504930,720.018300,10.252000,11.790270,120.873848
10243:110515,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,481.385018,752.853314,478.822870,748.705400,483.184100,756.375000,4.361230,7.669600,33.448890
10243:110523,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,466.530470,734.836912,457.433780,725.228400,474.021180,742.712800,16.587400,17.484400,290.020737
10243:110531,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,480.364043,734.798413,477.174300,731.643170,484.538510,737.726800,7.364210,6.083630,44.801129
10243:110540,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,468.847719,728.930529,463.566880,726.483410,470.682800,731.146100,7.115920,4.662690,33.179329
10243:110558,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,467.975220,724.183463,463.345870,720.106670,471.067160,729.082910,7.721290,8.976240,69.308152
10243:110566,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,485.687606,722.236129,481.962270,717.527120,489.731800,725.510110,7.769530,7.982990,62.024080
10243:110574,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,460.381912,720.832822,452.568900,712.476400,468.447200,727.782000,15.878300,15.305600,243.026908
10243:110582,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,478.530431,729.375882,475.263770,726.459500,482.091500,731.998800,6.827730,5.539300,37.820845
10243:110604,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,502.378073,707.173469,497.095300,700.057160,507.183090,714.364100,10.087790,14.306940,144.325406
10243:110612,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,497.120010,720.954017,489.420400,711.505590,504.678300,730.058600,15.257900,18.553010,283.079971
10243:110639,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,481.662796,715.975729,477.159520,709.702300,487.297530,719.987000,10.138010,10.284700,104.266391
10243:110647,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,460.724071,710.759204,456.982970,705.398330,464.808760,713.597640,7.825790,8.199310,64.166078
10243:110655,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,487.752602,729.588098,478.130000,723.918630,496.820100,734.980300,18.690100,11.061670,206.743718
10243:110663,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,474.381322,751.289128,464.034610,745.027650,484.018490,758.324350,19.983880,13.296700,265.719657
10243:110671,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,508.189431,703.327434,504.169300,695.541040,513.867230,711.759400,9.697930,16.218360,157.284520
10243:110680,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,471.158426,729.453204,469.893000,724.971290,472.205190,732.258300,2.312190,7.287010,16.848952
10243:110698,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,492.846967,750.163550,482.166770,741.257200,505.871100,760.545010,23.704330,19.287810,457.204613
10243:110701,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,485.926792,710.050687,481.951150,706.990990,489.072720,712.864300,7.121570,5.873310,41.827188
10243:110710,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,479.789595,705.010837,472.873600,695.912600,486.876380,710.578600,14.002780,14.666000,205.364771
10243:110728,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,478.552999,724.747128,471.864600,718.658920,485.617300,730.717590,13.752700,12.058670,165.839271
10243:110736,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,466.281815,715.430458,460.106620,705.389910,471.785800,722.566700,11.679180,17.176790,200.610822
